user_id,event_date,event_type,event_count
990,2025-02-20,add_to_cart,1
990,2025-04-16,view_product,1
990,2025-04-30,app_open,1
990,2025-05-03,add_to_cart,1
990,2025-08-05,view_product,1
990,2025-09-16,add_to_cart,1
990,2025-09-17,add_to_cart,1
990,2025-10-24,purchase,1
990,2025-11-02,purchase,1
991,2025-01-04,app_open,1
991,2025-01-07,view_product,1
991,2025-01-24,view_product,1
991,2025-01-25,app_open,1
991,2025-02-06,app_open,1
991,2025-02-18,app_open,1
991,2025-03-12,add_to_cart,1
991,2025-03-14,app_open,1
991,2025-04-04,app_open,1
991,2025-04-12,add_to_cart,1
991,2025-04-15,add_to_cart,1
991,2025-05-01,add_to_cart,1
991,2025-08-17,app_open,1
991,2025-08-22,app_open,1
991,2025-09-10,purchase,1
991,2025-09-10,view_product,1
991,2025-09-19,app_open,1
991,2025-10-20,purchase,1
991,2025-10-20,view_product,1
991,2025-11-18,app_open,1
991,2025-12-25,view_product,1
991,2025-12-30,view_product,1
992,2025-02-06,view_product,1
992,2025-03-19,app_open,1
992,2025-05-25,app_open,1
992,2025-06-20,view_product,1
992,2025-08-10,view_product,1
992,2025-08-13,view_product,1
992,2025-09-17,view_product,1
992,2025-10-21,view_product,1
992,2025-11-01,app_open,1
992,2025-11-26,add_to_cart,1
993,2025-04-24,app_open,1
993,2025-05-11,add_to_cart,1
993,2025-05-27,view_product,1
993,2025-06-17,view_product,1
993,2025-07-01,view_product,1
993,2025-07-15,app_open,1
993,2025-08-11,view_product,1
993,2025-09-11,purchase,1
993,2025-10-17,view_product,1
993,2025-11-04,app_open,1
993,2025-11-15,app_open,1
993,2025-12-06,app_open,1
993,2025-12-09,view_product,1
994,2025-03-19,view_product,1
994,2025-04-02,view_product,1
994,2025-06-16,app_open,1
994,2025-06-25,add_to_cart,1
994,2025-08-05,view_product,1
994,2025-09-12,purchase,1
994,2025-10-10,app_open,1
994,2025-10-24,view_product,1
994,2025-10-26,app_open,1
994,2025-10-29,view_product,1
994,2025-11-07,app_open,1
994,2025-12-06,app_open,1
995,2025-02-21,view_product,1
995,2025-03-25,app_open,1
995,2025-03-26,app_open,1
995,2025-04-27,add_to_cart,1
995,2025-05-02,purchase,1
995,2025-06-30,app_open,1
995,2025-08-03,app_open,1
995,2025-09-25,view_product,1
995,2025-10-18,app_open,1
995,2025-10-31,app_open,1
995,2025-12-09,app_open,1
996,2025-03-14,app_open,1
996,2025-04-15,add_to_cart,1
996,2025-04-22,add_to_cart,1
996,2025-05-11,app_open,1
996,2025-07-24,view_product,1
996,2025-08-14,view_product,1
996,2025-10-02,app_open,1
996,2025-10-11,app_open,1
996,2025-10-29,add_to_cart,1
996,2025-11-12,app_open,1
996,2025-12-13,view_product,1
996,2025-12-20,app_open,1
997,2025-01-04,purchase,1
997,2025-01-05,app_open,1
997,2025-03-16,app_open,1
997,2025-06-19,app_open,1
997,2025-08-30,view_product,1
997,2025-09-22,add_to_cart,1
997,2025-11-13,view_product,1
998,2025-02-24,view_product,1
998,2025-03-04,purchase,1
998,2025-03-09,view_product,1
998,2025-04-27,app_open,1
998,2025-05-05,add_to_cart,1
998,2025-06-14,view_product,1
998,2025-09-08,app_open,1
998,2025-12-12,view_product,1
999,2025-01-10,app_open,1
999,2025-01-11,app_open,1
999,2025-03-03,app_open,1
999,2025-05-27,app_open,1
999,2025-06-04,add_to_cart,1
999,2025-07-28,view_product,1
999,2025-08-13,app_open,1
999,2025-08-16,view_product,1
999,2025-08-26,app_open,1
999,2025-09-29,app_open,1
999,2025-10-02,view_product,1
999,2025-11-21,app_open,1
999,2025-11-28,app_open,1
1000,2025-01-01,purchase,1
1000,2025-07-04,add_to_cart,1
1000,2025-07-17,purchase,1
1000,2025-07-27,view_product,1
1000,2025-08-21,add_to_cart,1
1001,2025-03-02,add_to_cart,1
1001,2025-03-27,add_to_cart,1
1001,2025-09-21,app_open,1
1001,2025-09-24,app_open,1
1001,2025-10-26,app_open,1
1001,2025-11-18,view_product,1
1001,2025-11-23,app_open,1
1001,2025-12-21,purchase,1
1002,2025-01-16,app_open,1
1002,2025-01-30,app_open,1
1002,2025-04-11,view_product,1
1002,2025-04-12,app_open,1
1002,2025-06-17,app_open,1
1002,2025-08-26,app_open,1
1002,2025-09-17,app_open,1
1002,2025-10-01,view_product,1
1002,2025-10-08,purchase,1
1002,2025-10-27,app_open,1
1002,2025-11-26,add_to_cart,1
1002,2025-12-29,view_product,1
1003,2025-02-01,view_product,1
1003,2025-03-26,app_open,1
1003,2025-03-28,purchase,1
1003,2025-04-09,add_to_cart,1
1003,2025-04-14,view_product,1
1003,2025-05-21,purchase,1
1003,2025-05-28,add_to_cart,1
1003,2025-07-25,purchase,1
1003,2025-08-13,view_product,1
1003,2025-09-19,app_open,1
1003,2025-10-03,app_open,1
1003,2025-10-14,view_product,1
1003,2025-10-26,view_product,1
1003,2025-12-31,app_open,1
1004,2025-01-03,app_open,1
1004,2025-01-20,app_open,1
1004,2025-02-20,app_open,1
1004,2025-03-27,app_open,1
1004,2025-03-30,add_to_cart,1
1004,2025-06-08,app_open,1
1004,2025-06-12,purchase,1
1004,2025-07-24,add_to_cart,1
1004,2025-07-24,app_open,1
1004,2025-08-07,purchase,1
1004,2025-08-28,app_open,1
1004,2025-09-22,add_to_cart,1
1004,2025-09-30,view_product,1
1004,2025-10-09,view_product,1
1004,2025-11-12,add_to_cart,1
1004,2025-12-10,purchase,1
1005,2025-05-22,app_open,1
1005,2025-06-01,view_product,1
1005,2025-06-04,app_open,1
1005,2025-06-23,view_product,1
1005,2025-07-26,app_open,1
1005,2025-07-30,app_open,1
1005,2025-08-10,view_product,1
1005,2025-09-09,add_to_cart,1
1005,2025-09-20,app_open,1
1005,2025-09-30,app_open,1
1005,2025-11-01,app_open,1
1006,2025-03-26,view_product,1
1006,2025-04-02,app_open,1
1006,2025-05-20,add_to_cart,1
1006,2025-06-17,add_to_cart,1
1006,2025-07-07,app_open,1
1006,2025-07-17,add_to_cart,1
1006,2025-09-23,app_open,1
1006,2025-10-28,view_product,1
1006,2025-11-13,add_to_cart,1
1006,2025-12-02,view_product,1
1007,2025-01-08,add_to_cart,1
1007,2025-01-18,app_open,1
1007,2025-03-07,app_open,1
1007,2025-04-16,app_open,1
1007,2025-04-21,view_product,1
1007,2025-07-23,add_to_cart,1
1007,2025-07-29,app_open,1
1007,2025-08-07,app_open,1
1007,2025-09-07,add_to_cart,1
1007,2025-09-18,add_to_cart,1
1007,2025-10-07,purchase,1
1007,2025-10-17,add_to_cart,1
1007,2025-11-09,view_product,1
1007,2025-11-27,add_to_cart,1
1007,2025-12-07,add_to_cart,1
1007,2025-12-11,add_to_cart,1
1007,2025-12-14,app_open,1
1008,2025-01-22,app_open,1
1008,2025-02-04,app_open,1
1008,2025-02-05,app_open,1
1008,2025-04-18,app_open,1
1008,2025-04-21,app_open,1
1008,2025-05-01,add_to_cart,1
1008,2025-05-07,app_open,1
1008,2025-05-16,add_to_cart,1
1008,2025-06-02,view_product,1
1008,2025-08-12,app_open,1
1008,2025-09-03,purchase,1
1008,2025-10-23,app_open,1
1008,2025-12-12,view_product,1
1009,2025-03-19,view_product,1
1009,2025-05-15,app_open,1
1009,2025-07-14,view_product,1
1009,2025-07-30,app_open,1
1009,2025-08-18,app_open,1
1009,2025-08-23,app_open,1
1009,2025-08-31,purchase,1
1009,2025-10-21,view_product,1
1009,2025-11-19,app_open,1
1010,2025-01-11,add_to_cart,1
1010,2025-04-13,app_open,1
1010,2025-04-15,view_product,1
1010,2025-05-01,add_to_cart,1
1010,2025-05-25,add_to_cart,1
1010,2025-07-13,add_to_cart,1
1010,2025-08-13,app_open,1
1010,2025-08-21,app_open,1
1010,2025-08-25,view_product,1
1010,2025-09-24,app_open,1
1010,2025-09-27,purchase,1
1010,2025-11-19,app_open,1
1010,2025-12-25,app_open,1
1011,2025-02-22,purchase,1
1011,2025-02-27,view_product,1
1011,2025-04-05,app_open,1
1011,2025-05-05,app_open,1
1011,2025-06-16,app_open,1
1011,2025-06-16,view_product,1
1011,2025-07-19,add_to_cart,1
1011,2025-09-18,app_open,1
1011,2025-12-17,purchase,1
1012,2025-01-10,app_open,1
1012,2025-01-20,purchase,1
1012,2025-02-13,app_open,1
1012,2025-02-26,app_open,1
1012,2025-03-03,view_product,1
1012,2025-03-25,view_product,1
1012,2025-04-14,app_open,1
1012,2025-04-28,app_open,1
1012,2025-06-06,add_to_cart,1
1012,2025-06-26,view_product,1
1012,2025-07-18,app_open,1
1012,2025-10-26,app_open,1
1012,2025-12-23,view_product,1
1013,2025-01-22,app_open,1
1013,2025-01-30,app_open,1
1013,2025-03-10,view_product,1
1013,2025-06-28,purchase,1
1013,2025-07-08,app_open,1
1013,2025-08-09,app_open,1
1013,2025-09-26,purchase,1
1013,2025-10-18,app_open,1
1013,2025-11-28,add_to_cart,1
1014,2025-01-14,app_open,1
1014,2025-02-28,view_product,1
1014,2025-03-03,app_open,1
1014,2025-03-30,add_to_cart,1
1014,2025-07-16,view_product,1
1014,2025-10-12,view_product,1
1014,2025-11-30,app_open,1
1014,2025-12-18,add_to_cart,1
1015,2025-01-15,app_open,1
1015,2025-01-17,add_to_cart,1
1015,2025-02-22,view_product,1
1015,2025-04-15,app_open,1
1015,2025-04-22,view_product,1
1015,2025-06-13,purchase,1
1015,2025-06-24,app_open,1
1015,2025-08-14,app_open,1
1015,2025-09-23,add_to_cart,1
1015,2025-10-13,purchase,1
1015,2025-10-20,view_product,1
1015,2025-11-29,add_to_cart,1
1016,2025-02-11,view_product,1
1016,2025-05-21,view_product,1
1016,2025-06-07,purchase,1
1016,2025-07-12,app_open,1
1016,2025-07-26,app_open,1
1016,2025-08-02,app_open,1
1016,2025-08-23,app_open,1
1016,2025-09-23,add_to_cart,1
1016,2025-12-02,view_product,1
1016,2025-12-29,view_product,1
1017,2025-01-09,view_product,1
1017,2025-01-27,view_product,1
1017,2025-02-06,app_open,1
1017,2025-02-23,purchase,1
1017,2025-03-20,app_open,1
1017,2025-03-23,app_open,1
1017,2025-04-22,add_to_cart,1
1017,2025-05-06,add_to_cart,1
1017,2025-05-16,app_open,1
1017,2025-05-30,app_open,1
1017,2025-06-02,add_to_cart,1
1017,2025-06-30,app_open,2
1017,2025-07-20,view_product,1
1017,2025-08-09,view_product,1
1017,2025-08-25,add_to_cart,1
1017,2025-09-05,add_to_cart,1
1017,2025-10-01,app_open,1
1017,2025-10-04,view_product,1
1017,2025-10-09,view_product,1
1017,2025-10-24,view_product,1
1017,2025-12-25,app_open,1
1018,2025-01-04,view_product,1
1018,2025-01-12,app_open,1
1018,2025-01-17,view_product,1
1018,2025-05-08,add_to_cart,1
1018,2025-06-02,add_to_cart,1
1018,2025-06-28,app_open,1
1018,2025-06-30,view_product,1
1018,2025-11-13,app_open,1
1019,2025-01-01,purchase,1
1019,2025-02-02,view_product,1
1019,2025-02-22,add_to_cart,1
1019,2025-03-15,purchase,1
1019,2025-04-15,view_product,1
1019,2025-05-12,view_product,1
1019,2025-06-18,app_open,1
1019,2025-06-25,app_open,1
1019,2025-06-26,add_to_cart,1
1019,2025-07-22,app_open,1
1019,2025-08-05,purchase,1
1019,2025-10-30,app_open,1
1020,2025-01-06,purchase,1
1020,2025-02-04,app_open,1
1020,2025-02-07,view_product,1
1020,2025-03-12,app_open,1
1020,2025-04-02,view_product,1
1020,2025-05-11,app_open,1
1020,2025-06-09,add_to_cart,1
1020,2025-07-20,view_product,1
1020,2025-08-15,app_open,1
1020,2025-10-21,app_open,1
1021,2025-04-29,app_open,1
1021,2025-06-14,add_to_cart,1
1021,2025-07-14,app_open,1
1021,2025-11-03,app_open,1
1021,2025-11-26,add_to_cart,1
1021,2025-11-28,view_product,1
1021,2025-12-28,app_open,1
1022,2025-03-06,app_open,1
1022,2025-04-06,app_open,1
1022,2025-04-30,view_product,1
1022,2025-08-27,app_open,1
1022,2025-10-27,add_to_cart,1
1023,2025-04-16,add_to_cart,1
1023,2025-05-06,purchase,1
1023,2025-05-12,add_to_cart,1
1023,2025-05-23,add_to_cart,1
1023,2025-06-26,app_open,1
1023,2025-06-26,view_product,1
1023,2025-09-07,app_open,1
1023,2025-09-20,purchase,1
1023,2025-09-29,purchase,1
1023,2025-12-05,app_open,1
1024,2025-02-22,view_product,1
1024,2025-04-04,view_product,1
1024,2025-05-08,purchase,1
1024,2025-06-18,add_to_cart,1
1024,2025-06-29,add_to_cart,1
1024,2025-07-24,view_product,1
1024,2025-07-29,app_open,1
1024,2025-09-21,add_to_cart,1
1024,2025-10-22,view_product,1
1024,2025-11-08,view_product,1
1024,2025-11-13,add_to_cart,1
1025,2025-01-04,add_to_cart,1
1025,2025-02-25,view_product,1
1025,2025-03-01,app_open,1
1025,2025-04-30,view_product,1
1025,2025-05-20,app_open,1
1025,2025-05-22,view_product,1
1025,2025-07-17,view_product,1
1025,2025-08-12,app_open,1
1025,2025-09-05,view_product,1
1025,2025-12-23,app_open,1
1026,2025-02-11,app_open,1
1026,2025-02-18,app_open,1
1026,2025-03-02,app_open,1
1026,2025-03-06,app_open,1
1026,2025-03-07,app_open,1
1026,2025-03-21,add_to_cart,1
1026,2025-05-09,view_product,1
1026,2025-05-25,view_product,1
1026,2025-05-30,add_to_cart,1
1026,2025-07-01,app_open,1
1026,2025-07-25,view_product,1
1026,2025-07-26,view_product,1
1026,2025-11-06,app_open,1
1026,2025-11-26,view_product,1
1027,2025-02-04,app_open,1
1027,2025-04-05,purchase,1
1027,2025-04-16,app_open,1
1027,2025-04-17,app_open,1
1027,2025-05-17,app_open,1
1027,2025-06-09,app_open,1
1027,2025-10-20,app_open,1
1028,2025-02-01,add_to_cart,1
1028,2025-04-09,app_open,1
1028,2025-05-16,app_open,1
1028,2025-10-02,add_to_cart,1
1029,2025-01-11,app_open,1
1029,2025-01-12,add_to_cart,1
1029,2025-03-05,view_product,1
1029,2025-03-08,add_to_cart,1
1029,2025-06-14,app_open,1
1029,2025-08-13,app_open,1
1029,2025-09-03,view_product,1
1029,2025-09-29,app_open,1
1029,2025-12-28,view_product,1
1029,2025-12-31,app_open,1
1030,2025-02-06,view_product,1
1030,2025-04-21,view_product,1
1030,2025-05-15,purchase,1
1030,2025-06-05,view_product,1
1030,2025-06-06,app_open,1
1030,2025-06-25,app_open,1
1030,2025-08-14,app_open,1
1030,2025-09-09,view_product,1
1030,2025-12-10,app_open,1
1031,2025-01-31,app_open,1
1031,2025-02-11,app_open,1
1031,2025-02-22,app_open,1
1031,2025-04-01,view_product,1
1031,2025-05-01,add_to_cart,1
1031,2025-05-07,add_to_cart,1
1031,2025-06-14,app_open,1
1031,2025-08-28,app_open,1
1031,2025-10-21,app_open,1
1031,2025-11-07,add_to_cart,1
1032,2025-01-02,view_product,1
1032,2025-02-03,app_open,1
1032,2025-02-24,add_to_cart,1
1032,2025-03-11,view_product,1
1032,2025-03-28,app_open,1
1032,2025-04-28,add_to_cart,1
1032,2025-07-05,view_product,1
1032,2025-08-02,app_open,1
1032,2025-08-03,purchase,1
1032,2025-09-04,view_product,1
1032,2025-09-27,view_product,1
1032,2025-12-29,app_open,1
1033,2025-01-22,add_to_cart,1
1033,2025-03-03,app_open,1
1033,2025-04-10,app_open,1
1033,2025-05-12,purchase,1
1033,2025-06-03,add_to_cart,1
1033,2025-07-08,view_product,1
1033,2025-07-21,add_to_cart,1
1033,2025-08-15,view_product,1
1033,2025-09-14,view_product,1
1033,2025-09-26,add_to_cart,1
1033,2025-10-15,add_to_cart,1
1033,2025-11-04,add_to_cart,1
1034,2025-01-08,view_product,1
1034,2025-01-14,app_open,1
1034,2025-05-22,app_open,1
1034,2025-08-10,app_open,1
1034,2025-09-18,view_product,1
1034,2025-10-10,add_to_cart,1
1034,2025-11-20,add_to_cart,1
1035,2025-04-13,view_product,1
1035,2025-05-06,add_to_cart,1
1035,2025-07-06,view_product,1
1035,2025-07-14,view_product,1
1035,2025-08-07,app_open,1
1035,2025-08-19,app_open,1
1035,2025-08-24,view_product,1
1035,2025-09-22,view_product,1
1035,2025-10-01,add_to_cart,1
1035,2025-10-06,app_open,1
1035,2025-10-19,purchase,1
1035,2025-11-06,app_open,1
1035,2025-11-15,purchase,1
1035,2025-12-27,app_open,1
1036,2025-01-18,purchase,1
1036,2025-02-24,app_open,1
1036,2025-04-25,add_to_cart,1
1036,2025-05-07,app_open,1
1036,2025-07-15,app_open,1
1036,2025-07-25,view_product,1
1036,2025-11-04,view_product,1
1037,2025-03-27,add_to_cart,1
1037,2025-04-23,view_product,1
1037,2025-05-31,view_product,1
1037,2025-06-12,add_to_cart,1
1037,2025-07-19,view_product,1
1037,2025-08-16,add_to_cart,1
1037,2025-09-29,view_product,1
1037,2025-11-13,purchase,1
1037,2025-11-15,purchase,1
1037,2025-11-15,view_product,1
1038,2025-01-03,view_product,1
1038,2025-01-08,app_open,1
1038,2025-01-21,purchase,1
1038,2025-02-17,app_open,1
1038,2025-02-18,app_open,1
1038,2025-03-07,purchase,1
1038,2025-03-16,app_open,1
1038,2025-05-06,app_open,1
1038,2025-12-02,view_product,1
1039,2025-01-19,add_to_cart,1
1039,2025-02-22,view_product,1
1039,2025-03-06,purchase,1
1039,2025-08-05,app_open,1
1039,2025-09-01,add_to_cart,1
1039,2025-09-02,add_to_cart,1
1039,2025-09-19,app_open,1
1039,2025-10-25,view_product,1
1039,2025-11-01,app_open,1
1039,2025-11-03,app_open,1
1039,2025-11-11,purchase,1
1039,2025-11-30,add_to_cart,1
1039,2025-12-06,purchase,1
1040,2025-03-16,view_product,1
1040,2025-04-12,add_to_cart,1
1040,2025-06-16,app_open,1
1040,2025-07-05,view_product,1
1040,2025-07-08,purchase,1
1040,2025-07-23,app_open,1
1040,2025-11-04,view_product,1
1040,2025-12-31,app_open,1
1041,2025-01-02,add_to_cart,1
1041,2025-01-31,add_to_cart,1
1041,2025-03-04,add_to_cart,1
1041,2025-03-23,view_product,1
1041,2025-04-08,app_open,1
1041,2025-04-14,app_open,1
1041,2025-06-06,view_product,1
1041,2025-06-26,app_open,1
1041,2025-07-09,app_open,1
1041,2025-09-17,add_to_cart,1
1041,2025-09-18,purchase,1
1041,2025-10-02,app_open,1
1041,2025-12-31,add_to_cart,1
1042,2025-01-27,add_to_cart,1
1042,2025-01-27,app_open,1
1042,2025-03-14,app_open,1
1042,2025-04-10,view_product,1
1042,2025-06-09,view_product,1
1042,2025-07-22,app_open,1
1042,2025-09-11,app_open,1
1043,2025-02-12,app_open,1
1043,2025-02-24,app_open,1
1043,2025-03-02,view_product,1
1043,2025-04-10,view_product,1
1043,2025-05-04,view_product,1
1043,2025-06-08,view_product,2
1043,2025-07-25,app_open,1
1043,2025-09-25,view_product,1
1043,2025-11-07,app_open,1
1043,2025-11-23,app_open,1
1043,2025-12-07,view_product,1
1044,2025-02-17,app_open,1
1044,2025-03-26,view_product,1
1044,2025-04-22,app_open,1
1044,2025-04-26,view_product,1
1044,2025-06-03,app_open,1
1044,2025-08-25,app_open,1
1044,2025-09-15,app_open,1
1044,2025-10-05,app_open,1
1044,2025-10-16,add_to_cart,1
1044,2025-10-29,app_open,1
1044,2025-11-19,app_open,1
1045,2025-01-20,view_product,1
1045,2025-01-29,view_product,1
1045,2025-02-10,add_to_cart,1
1045,2025-02-10,app_open,1
1045,2025-04-09,view_product,1
1045,2025-05-27,view_product,1
1045,2025-06-26,app_open,1
1045,2025-08-01,view_product,1
1045,2025-08-15,app_open,1
1045,2025-09-21,app_open,1
1045,2025-11-15,app_open,1
1045,2025-12-12,add_to_cart,1
1046,2025-01-17,view_product,1
1046,2025-01-23,purchase,1
1046,2025-02-02,app_open,1
1046,2025-02-05,purchase,1
1046,2025-04-04,app_open,1
1046,2025-04-04,view_product,1
1046,2025-04-22,app_open,1
1046,2025-05-03,app_open,1
1046,2025-06-20,add_to_cart,1
1046,2025-07-02,view_product,1
1046,2025-07-29,view_product,1
1046,2025-09-28,view_product,1
1046,2025-10-12,view_product,1
1046,2025-11-08,purchase,1
1047,2025-01-21,view_product,1
1047,2025-03-15,app_open,1
1047,2025-03-20,view_product,1
1047,2025-04-07,app_open,1
1047,2025-09-18,app_open,1
1047,2025-11-23,add_to_cart,1
1047,2025-12-09,add_to_cart,1
1047,2025-12-14,app_open,1
1047,2025-12-24,view_product,1
1048,2025-01-03,view_product,1
1048,2025-01-07,purchase,1
1048,2025-02-26,view_product,1
1048,2025-03-01,app_open,1
1048,2025-03-13,view_product,1
1048,2025-08-10,app_open,1
1048,2025-08-21,app_open,1
1048,2025-10-14,purchase,1
1048,2025-10-22,app_open,1
1048,2025-12-10,view_product,1
1048,2025-12-15,view_product,1
1049,2025-01-16,app_open,1
1049,2025-01-18,app_open,1
1049,2025-01-28,app_open,1
1049,2025-02-04,view_product,1
1049,2025-02-17,app_open,1
1049,2025-02-18,view_product,1
1049,2025-02-21,app_open,1
1049,2025-04-17,app_open,1
1049,2025-07-02,view_product,1
1049,2025-08-01,view_product,1
1049,2025-09-28,view_product,1
1049,2025-10-06,add_to_cart,1
1049,2025-12-23,view_product,1
1050,2025-03-31,purchase,1
1050,2025-05-14,app_open,1
1050,2025-07-16,view_product,1
1050,2025-07-22,purchase,1
1050,2025-07-26,view_product,1
1050,2025-08-03,purchase,1
1050,2025-09-26,app_open,1
1050,2025-11-07,view_product,1
1050,2025-11-27,add_to_cart,1
1050,2025-12-11,add_to_cart,1
1050,2025-12-24,app_open,1
1051,2025-01-31,add_to_cart,1
1051,2025-03-18,app_open,1
1051,2025-04-10,add_to_cart,1
1051,2025-05-11,add_to_cart,1
1051,2025-05-21,view_product,1
1051,2025-06-25,add_to_cart,1
1051,2025-08-19,app_open,1
1051,2025-08-25,app_open,1
1051,2025-10-05,purchase,1
1051,2025-10-31,view_product,1
1051,2025-11-08,purchase,1
1051,2025-11-13,app_open,1
1051,2025-11-14,app_open,1
1051,2025-12-03,app_open,1
1051,2025-12-10,app_open,1
1052,2025-01-10,add_to_cart,1
1052,2025-01-12,view_product,1
1052,2025-04-11,app_open,1
1052,2025-05-02,add_to_cart,1
1052,2025-05-13,add_to_cart,1
1052,2025-07-05,add_to_cart,1
1052,2025-08-01,purchase,1
1052,2025-08-06,add_to_cart,1
1052,2025-08-17,view_product,1
1052,2025-08-24,app_open,1
1052,2025-08-24,view_product,1
1052,2025-11-03,add_to_cart,1
1052,2025-11-26,view_product,1
1052,2025-12-01,view_product,1
1053,2025-01-26,app_open,1
1053,2025-01-30,view_product,1
1053,2025-03-09,view_product,1
1053,2025-04-14,app_open,1
1053,2025-05-02,add_to_cart,1
1053,2025-05-13,add_to_cart,1
1053,2025-05-21,view_product,1
1053,2025-06-28,add_to_cart,1
1053,2025-07-06,app_open,1
1053,2025-07-23,view_product,1
1053,2025-08-25,app_open,1
1053,2025-08-30,view_product,1
1053,2025-10-21,view_product,1
1054,2025-02-16,add_to_cart,1
1054,2025-02-26,add_to_cart,1
1054,2025-03-15,app_open,1
1054,2025-04-29,add_to_cart,1
1054,2025-06-14,purchase,1
1054,2025-06-16,view_product,1
1054,2025-08-16,purchase,1
1054,2025-08-27,app_open,1
1054,2025-09-03,app_open,1
1054,2025-12-22,view_product,1
1055,2025-02-08,purchase,1
1055,2025-03-05,app_open,1
1055,2025-06-06,app_open,1
1055,2025-08-16,view_product,1
1055,2025-08-26,app_open,1
1055,2025-11-16,add_to_cart,1
1056,2025-02-16,purchase,1
1056,2025-04-06,add_to_cart,1
1056,2025-08-28,app_open,1
1056,2025-09-11,view_product,1
1056,2025-11-30,add_to_cart,1
1057,2025-02-04,app_open,1
1057,2025-02-21,app_open,1
1057,2025-03-31,purchase,1
1057,2025-04-17,add_to_cart,1
1057,2025-04-19,app_open,1
1057,2025-10-16,view_product,1
1057,2025-11-12,purchase,1
1058,2025-01-03,app_open,1
1058,2025-01-09,view_product,1
1058,2025-03-20,view_product,1
1058,2025-04-04,view_product,1
1058,2025-06-17,purchase,1
1058,2025-07-02,view_product,1
1058,2025-07-25,app_open,1
1058,2025-09-13,purchase,1
1058,2025-09-24,app_open,1
1058,2025-11-22,add_to_cart,1
1059,2025-01-01,add_to_cart,1
1059,2025-01-18,add_to_cart,1
1059,2025-02-05,view_product,1
1059,2025-02-27,view_product,1
1059,2025-02-28,view_product,1
1059,2025-05-20,app_open,1
1059,2025-05-25,app_open,1
1059,2025-05-29,add_to_cart,1
1059,2025-08-08,view_product,1
1059,2025-11-07,view_product,1
1059,2025-11-29,add_to_cart,1
1060,2025-02-28,app_open,1
1060,2025-06-21,add_to_cart,1
1060,2025-08-24,view_product,1
1060,2025-09-05,view_product,1
1060,2025-10-02,app_open,1
1060,2025-10-28,add_to_cart,1
1061,2025-01-17,add_to_cart,1
1061,2025-02-25,view_product,1
1061,2025-04-17,app_open,1
1061,2025-05-30,app_open,1
1061,2025-08-18,app_open,2
1061,2025-08-28,app_open,1
1061,2025-11-29,app_open,1
1061,2025-12-05,app_open,1
1062,2025-01-12,add_to_cart,1
1062,2025-01-24,view_product,1
1062,2025-02-23,view_product,1
1062,2025-04-07,view_product,1
1062,2025-04-26,app_open,1
1062,2025-06-25,app_open,1
1062,2025-07-31,app_open,1
1062,2025-08-04,app_open,1
1062,2025-09-18,view_product,1
1062,2025-11-05,add_to_cart,1
1062,2025-12-14,app_open,1
1062,2025-12-16,app_open,1
1063,2025-03-16,view_product,1
1063,2025-03-18,app_open,1
1063,2025-04-17,add_to_cart,1
1063,2025-08-11,app_open,1
1063,2025-08-17,add_to_cart,1
1063,2025-09-25,view_product,1
1063,2025-10-16,add_to_cart,1
1063,2025-10-24,view_product,1
1063,2025-11-09,purchase,1
1064,2025-03-22,add_to_cart,1
1064,2025-03-28,view_product,1
1064,2025-04-02,view_product,1
1064,2025-05-07,add_to_cart,1
1064,2025-05-22,app_open,1
1064,2025-06-01,view_product,1
1064,2025-06-12,purchase,1
1064,2025-06-13,view_product,1
1064,2025-06-23,app_open,1
1064,2025-08-12,purchase,1
1064,2025-08-13,app_open,1
1064,2025-10-16,app_open,1
1064,2025-10-22,app_open,1
1064,2025-10-31,app_open,1
1064,2025-11-14,app_open,1
1064,2025-12-08,app_open,1
1065,2025-05-25,purchase,1
1065,2025-05-31,add_to_cart,1
1065,2025-06-24,purchase,1
1065,2025-07-29,view_product,1
1065,2025-09-12,add_to_cart,1
1065,2025-10-28,view_product,1
1066,2025-02-27,view_product,1
1066,2025-03-16,purchase,1
1066,2025-05-31,view_product,1
1066,2025-07-23,app_open,1
1066,2025-09-02,add_to_cart,1
1066,2025-09-09,view_product,1
1066,2025-09-10,add_to_cart,1
1066,2025-09-23,purchase,1
1066,2025-10-11,add_to_cart,1
1066,2025-10-20,app_open,1
1067,2025-01-11,app_open,1
1067,2025-02-27,purchase,1
1067,2025-03-05,app_open,1
1067,2025-03-22,purchase,1
1067,2025-04-06,view_product,1
1067,2025-04-07,add_to_cart,1
1067,2025-07-31,add_to_cart,1
1067,2025-09-25,app_open,1
1067,2025-10-08,add_to_cart,1
1067,2025-10-14,view_product,1
1067,2025-11-11,view_product,1
1067,2025-12-31,add_to_cart,1
1068,2025-02-25,add_to_cart,1
1068,2025-05-31,add_to_cart,1
1068,2025-08-17,purchase,1
1068,2025-09-24,add_to_cart,1
1068,2025-12-17,app_open,1
1069,2025-01-29,add_to_cart,1
1069,2025-01-31,app_open,1
1069,2025-02-14,app_open,1
1069,2025-04-20,app_open,1
1069,2025-07-16,view_product,1
1069,2025-08-08,app_open,1
1069,2025-10-09,purchase,1
1069,2025-10-14,app_open,1
1069,2025-11-08,app_open,1
1069,2025-11-26,purchase,1
1070,2025-02-13,app_open,1
1070,2025-03-08,view_product,1
1070,2025-05-25,app_open,1
1070,2025-07-15,add_to_cart,1
1070,2025-08-17,add_to_cart,1
