user_id,registration_date,country,device_type,days_since_registration,user_segment,is_active,orders_count,segment
672,2025-07-22,Belarus,Ios,222,Ios_Belarus,1,2.0,Ios_Belarus
673,2025-12-17,Belarus,Android,74,Android_Belarus,1,1.0,Android_Belarus
674,2025-01-22,Russia,Ios,403,Ios_Russia,1,1.0,Ios_Russia
675,2025-08-19,Belarus,Ios,194,Ios_Belarus,1,0.0,Ios_Belarus
676,2025-01-02,Belarus,Ios,423,Ios_Belarus,1,1.0,Ios_Belarus
677,2025-03-18,Russia,Ios,348,Ios_Russia,1,0.0,Ios_Russia
678,2025-02-14,Kazakhstan,Android,380,Android_Kazakhstan,1,6.0,Android_Kazakhstan
679,2025-07-08,Kazakhstan,Android,236,Android_Kazakhstan,1,0.0,Android_Kazakhstan
680,2025-06-22,Kazakhstan,Android,252,Android_Kazakhstan,1,2.0,Android_Kazakhstan
681,2025-06-01,Belarus,Android,273,Android_Belarus,1,0.0,Android_Belarus
682,2025-04-16,Kazakhstan,Android,319,Android_Kazakhstan,1,0.0,Android_Kazakhstan
683,2025-04-22,Russia,Android,313,Android_Russia,1,1.0,Android_Russia
684,2025-02-27,Belarus,Android,367,Android_Belarus,1,2.0,Android_Belarus
685,2025-01-23,Russia,Android,402,Android_Russia,1,0.0,Android_Russia
686,2025-11-01,Kazakhstan,Ios,120,Ios_Kazakhstan,1,1.0,Ios_Kazakhstan
687,2025-12-27,Belarus,Ios,64,Ios_Belarus,1,1.0,Ios_Belarus
688,2025-03-08,Russia,Ios,358,Ios_Russia,1,2.0,Ios_Russia
689,2025-04-12,Kazakhstan,Android,323,Android_Kazakhstan,1,2.0,Android_Kazakhstan
690,2025-05-31,Russia,Ios,274,Ios_Russia,1,1.0,Ios_Russia
691,2025-06-08,Russia,Ios,266,Ios_Russia,1,2.0,Ios_Russia
692,2025-02-02,Kazakhstan,Android,392,Android_Kazakhstan,1,1.0,Android_Kazakhstan
693,2025-12-01,Kazakhstan,Android,90,Android_Kazakhstan,1,2.0,Android_Kazakhstan
694,2025-11-16,Belarus,Ios,105,Ios_Belarus,1,3.0,Ios_Belarus
695,2025-04-26,Belarus,Android,309,Android_Belarus,1,1.0,Android_Belarus
696,2025-12-16,Russia,Android,75,Android_Russia,1,1.0,Android_Russia
697,2025-12-16,Belarus,Ios,75,Ios_Belarus,1,0.0,Ios_Belarus
698,2025-04-26,Belarus,Android,309,Android_Belarus,1,2.0,Android_Belarus
699,2025-06-09,Belarus,Ios,265,Ios_Belarus,1,1.0,Ios_Belarus
700,2025-09-15,Russia,Ios,167,Ios_Russia,1,1.0,Ios_Russia
701,2025-04-10,Russia,Android,325,Android_Russia,1,0.0,Android_Russia
702,2025-12-26,Russia,Ios,65,Ios_Russia,1,1.0,Ios_Russia
703,2025-04-12,Belarus,Ios,323,Ios_Belarus,1,0.0,Ios_Belarus
704,2025-02-19,Belarus,Ios,375,Ios_Belarus,1,1.0,Ios_Belarus
705,2025-10-11,Russia,Ios,141,Ios_Russia,1,1.0,Ios_Russia
706,2025-06-13,Belarus,Ios,261,Ios_Belarus,1,0.0,Ios_Belarus
707,2025-10-18,Kazakhstan,Ios,134,Ios_Kazakhstan,1,0.0,Ios_Kazakhstan
708,2025-06-01,Belarus,Android,273,Android_Belarus,1,0.0,Android_Belarus
709,2025-11-04,Kazakhstan,Android,117,Android_Kazakhstan,1,3.0,Android_Kazakhstan
710,2025-06-09,Kazakhstan,Android,265,Android_Kazakhstan,1,3.0,Android_Kazakhstan
711,2025-06-13,Belarus,Android,261,Android_Belarus,1,0.0,Android_Belarus
712,2025-10-12,Kazakhstan,Android,140,Android_Kazakhstan,1,3.0,Android_Kazakhstan
713,2025-09-15,Belarus,Ios,167,Ios_Belarus,1,2.0,Ios_Belarus
714,2025-08-12,Russia,Ios,201,Ios_Russia,1,1.0,Ios_Russia
715,2025-11-28,Russia,Ios,93,Ios_Russia,1,0.0,Ios_Russia
716,2025-04-20,Russia,Android,315,Android_Russia,1,0.0,Android_Russia
717,2025-12-05,Kazakhstan,Ios,86,Ios_Kazakhstan,1,1.0,Ios_Kazakhstan
718,2025-02-27,Kazakhstan,Android,367,Android_Kazakhstan,1,0.0,Android_Kazakhstan
719,2025-08-18,Russia,Android,195,Android_Russia,1,0.0,Android_Russia
720,2025-10-27,Russia,Android,125,Android_Russia,1,2.0,Android_Russia
721,2025-10-02,Belarus,Ios,150,Ios_Belarus,1,2.0,Ios_Belarus
722,2025-11-08,Belarus,Ios,113,Ios_Belarus,1,2.0,Ios_Belarus
723,2025-09-13,Russia,Android,169,Android_Russia,1,0.0,Android_Russia
724,2025-04-16,Belarus,Ios,319,Ios_Belarus,1,1.0,Ios_Belarus
725,2025-10-01,Belarus,Android,151,Android_Belarus,1,0.0,Android_Belarus
726,2025-12-23,Kazakhstan,Ios,68,Ios_Kazakhstan,1,1.0,Ios_Kazakhstan
727,2025-10-27,Russia,Ios,125,Ios_Russia,1,1.0,Ios_Russia
728,2025-02-24,Belarus,Android,370,Android_Belarus,1,2.0,Android_Belarus
729,2025-02-12,Belarus,Android,382,Android_Belarus,1,2.0,Android_Belarus
730,2025-05-03,Kazakhstan,Ios,302,Ios_Kazakhstan,1,4.0,Ios_Kazakhstan
731,2025-08-28,Belarus,Android,185,Android_Belarus,1,2.0,Android_Belarus
732,2025-05-27,Russia,Android,278,Android_Russia,1,2.0,Android_Russia
733,2025-12-30,Russia,Android,61,Android_Russia,1,0.0,Android_Russia
734,2025-05-10,Kazakhstan,Android,295,Android_Kazakhstan,1,2.0,Android_Kazakhstan
735,2025-05-09,Belarus,Ios,296,Ios_Belarus,1,0.0,Ios_Belarus
736,2025-06-03,Kazakhstan,Ios,271,Ios_Kazakhstan,1,1.0,Ios_Kazakhstan
737,2025-02-14,Russia,Android,380,Android_Russia,1,2.0,Android_Russia
738,2025-08-28,Russia,Ios,185,Ios_Russia,1,1.0,Ios_Russia
739,2025-10-10,Belarus,Android,142,Android_Belarus,1,0.0,Android_Belarus
740,2025-05-02,Kazakhstan,Ios,303,Ios_Kazakhstan,1,1.0,Ios_Kazakhstan
741,2025-05-14,Belarus,Android,291,Android_Belarus,1,1.0,Android_Belarus
742,2025-06-20,Belarus,Android,254,Android_Belarus,1,3.0,Android_Belarus
743,2025-05-24,Russia,Android,281,Android_Russia,1,1.0,Android_Russia
744,2025-11-15,Kazakhstan,Ios,106,Ios_Kazakhstan,1,0.0,Ios_Kazakhstan
745,2025-07-25,Belarus,Ios,219,Ios_Belarus,1,1.0,Ios_Belarus
746,2025-03-20,Russia,Android,346,Android_Russia,1,1.0,Android_Russia
747,2025-12-21,Russia,Android,70,Android_Russia,1,1.0,Android_Russia
748,2025-05-04,Russia,Android,301,Android_Russia,1,1.0,Android_Russia
749,2025-09-30,Russia,Android,152,Android_Russia,1,1.0,Android_Russia
750,2025-10-27,Belarus,Ios,125,Ios_Belarus,1,0.0,Ios_Belarus
751,2025-12-03,Belarus,Ios,88,Ios_Belarus,1,1.0,Ios_Belarus
752,2025-06-05,Belarus,Ios,269,Ios_Belarus,1,1.0,Ios_Belarus
753,2025-10-10,Kazakhstan,Ios,142,Ios_Kazakhstan,1,1.0,Ios_Kazakhstan
754,2025-05-22,Kazakhstan,Ios,283,Ios_Kazakhstan,1,0.0,Ios_Kazakhstan
755,2025-05-07,Russia,Ios,298,Ios_Russia,1,1.0,Ios_Russia
756,2025-10-16,Kazakhstan,Ios,136,Ios_Kazakhstan,1,0.0,Ios_Kazakhstan
757,2025-03-22,Belarus,Android,344,Android_Belarus,1,1.0,Android_Belarus
758,2025-06-17,Belarus,Ios,257,Ios_Belarus,1,1.0,Ios_Belarus
759,2025-11-26,Belarus,Ios,95,Ios_Belarus,1,0.0,Ios_Belarus
760,2025-08-16,Russia,Android,197,Android_Russia,1,1.0,Android_Russia
761,2025-10-01,Belarus,Android,151,Android_Belarus,1,0.0,Android_Belarus
762,2025-05-17,Belarus,Android,288,Android_Belarus,1,2.0,Android_Belarus
763,2025-02-01,Belarus,Android,393,Android_Belarus,1,1.0,Android_Belarus
764,2025-08-09,Kazakhstan,Android,204,Android_Kazakhstan,1,0.0,Android_Kazakhstan
765,2025-04-08,Kazakhstan,Android,327,Android_Kazakhstan,1,1.0,Android_Kazakhstan
766,2025-07-06,Russia,Android,238,Android_Russia,1,0.0,Android_Russia
767,2025-11-02,Russia,Android,119,Android_Russia,1,1.0,Android_Russia
768,2025-04-19,Russia,Android,316,Android_Russia,1,1.0,Android_Russia
769,2025-02-26,Belarus,Android,368,Android_Belarus,1,1.0,Android_Belarus
770,2025-06-10,Belarus,Android,264,Android_Belarus,1,0.0,Android_Belarus
771,2025-06-19,Belarus,Android,255,Android_Belarus,1,0.0,Android_Belarus
772,2025-05-31,Belarus,Ios,274,Ios_Belarus,1,2.0,Ios_Belarus
773,2025-06-13,Kazakhstan,Android,261,Android_Kazakhstan,1,1.0,Android_Kazakhstan
774,2025-10-29,Belarus,Ios,123,Ios_Belarus,1,0.0,Ios_Belarus
775,2025-08-18,Kazakhstan,Ios,195,Ios_Kazakhstan,1,2.0,Ios_Kazakhstan
776,2025-08-26,Kazakhstan,Android,187,Android_Kazakhstan,1,0.0,Android_Kazakhstan
777,2025-07-26,Russia,Ios,218,Ios_Russia,1,1.0,Ios_Russia
778,2025-12-30,Russia,Ios,61,Ios_Russia,1,0.0,Ios_Russia
779,2025-09-02,Kazakhstan,Android,180,Android_Kazakhstan,1,0.0,Android_Kazakhstan
780,2025-01-30,Belarus,Android,395,Android_Belarus,1,0.0,Android_Belarus
781,2025-01-05,Russia,Ios,420,Ios_Russia,1,0.0,Ios_Russia
782,2025-04-19,Russia,Ios,316,Ios_Russia,1,1.0,Ios_Russia
783,2025-11-12,Russia,Android,109,Android_Russia,1,0.0,Android_Russia
784,2025-08-08,Belarus,Android,205,Android_Belarus,1,1.0,Android_Belarus
785,2025-12-18,Russia,Ios,73,Ios_Russia,1,0.0,Ios_Russia
786,2025-03-30,Kazakhstan,Android,336,Android_Kazakhstan,1,2.0,Android_Kazakhstan
787,2025-01-28,Kazakhstan,Android,397,Android_Kazakhstan,1,1.0,Android_Kazakhstan
788,2025-04-24,Belarus,Android,311,Android_Belarus,1,0.0,Android_Belarus
789,2025-10-04,Kazakhstan,Android,148,Android_Kazakhstan,1,0.0,Android_Kazakhstan
790,2025-03-03,Belarus,Android,363,Android_Belarus,1,1.0,Android_Belarus
791,2025-05-16,Kazakhstan,Android,289,Android_Kazakhstan,1,2.0,Android_Kazakhstan
792,2025-09-12,Belarus,Android,170,Android_Belarus,1,2.0,Android_Belarus
793,2025-02-05,Russia,Android,389,Android_Russia,1,1.0,Android_Russia
794,2025-11-28,Belarus,Android,93,Android_Belarus,1,2.0,Android_Belarus
795,2025-12-13,Russia,Ios,78,Ios_Russia,1,0.0,Ios_Russia
796,2025-12-04,Belarus,Ios,87,Ios_Belarus,1,0.0,Ios_Belarus
797,2025-11-14,Belarus,Android,107,Android_Belarus,1,3.0,Android_Belarus
798,2025-05-13,Kazakhstan,Ios,292,Ios_Kazakhstan,1,1.0,Ios_Kazakhstan
799,2025-02-22,Russia,Ios,372,Ios_Russia,1,0.0,Ios_Russia
800,2025-05-27,Russia,Android,278,Android_Russia,1,1.0,Android_Russia
801,2025-05-24,Belarus,Android,281,Android_Belarus,1,1.0,Android_Belarus
802,2025-03-09,Kazakhstan,Ios,357,Ios_Kazakhstan,1,0.0,Ios_Kazakhstan
803,2025-06-23,Kazakhstan,Android,251,Android_Kazakhstan,1,0.0,Android_Kazakhstan
804,2025-03-09,Kazakhstan,Ios,357,Ios_Kazakhstan,1,1.0,Ios_Kazakhstan
805,2025-12-28,Russia,Ios,63,Ios_Russia,1,0.0,Ios_Russia
806,2025-07-16,Belarus,Ios,228,Ios_Belarus,1,1.0,Ios_Belarus
807,2025-09-07,Kazakhstan,Ios,175,Ios_Kazakhstan,1,2.0,Ios_Kazakhstan
808,2025-11-20,Belarus,Ios,101,Ios_Belarus,1,2.0,Ios_Belarus
809,2025-01-29,Belarus,Ios,396,Ios_Belarus,1,1.0,Ios_Belarus
810,2025-03-31,Belarus,Ios,335,Ios_Belarus,1,0.0,Ios_Belarus
811,2025-08-22,Belarus,Android,191,Android_Belarus,1,2.0,Android_Belarus
812,2025-03-28,Russia,Android,338,Android_Russia,1,1.0,Android_Russia
813,2025-08-11,Russia,Ios,202,Ios_Russia,1,0.0,Ios_Russia
814,2025-04-03,Belarus,Ios,332,Ios_Belarus,1,2.0,Ios_Belarus
815,2025-08-24,Belarus,Android,189,Android_Belarus,1,3.0,Android_Belarus
816,2025-12-27,Belarus,Ios,64,Ios_Belarus,1,0.0,Ios_Belarus
817,2025-01-02,Belarus,Android,423,Android_Belarus,1,1.0,Android_Belarus
818,2025-04-02,Belarus,Ios,333,Ios_Belarus,1,2.0,Ios_Belarus
819,2025-06-03,Kazakhstan,Ios,271,Ios_Kazakhstan,1,0.0,Ios_Kazakhstan
820,2025-09-16,Russia,Ios,166,Ios_Russia,1,0.0,Ios_Russia
821,2025-12-09,Belarus,Android,82,Android_Belarus,1,0.0,Android_Belarus
822,2025-12-28,Belarus,Ios,63,Ios_Belarus,1,0.0,Ios_Belarus
823,2025-03-05,Belarus,Ios,361,Ios_Belarus,1,0.0,Ios_Belarus
824,2025-12-02,Belarus,Android,89,Android_Belarus,1,2.0,Android_Belarus
825,2025-10-13,Kazakhstan,Ios,139,Ios_Kazakhstan,1,1.0,Ios_Kazakhstan
826,2025-05-17,Belarus,Android,288,Android_Belarus,1,0.0,Android_Belarus
827,2025-12-02,Russia,Android,89,Android_Russia,1,0.0,Android_Russia
828,2025-01-09,Belarus,Android,416,Android_Belarus,1,0.0,Android_Belarus
829,2025-06-20,Kazakhstan,Android,254,Android_Kazakhstan,1,0.0,Android_Kazakhstan
830,2025-07-21,Belarus,Ios,223,Ios_Belarus,1,0.0,Ios_Belarus
831,2025-08-23,Belarus,Android,190,Android_Belarus,1,1.0,Android_Belarus
832,2025-02-07,Russia,Ios,387,Ios_Russia,1,2.0,Ios_Russia
833,2025-11-19,Kazakhstan,Ios,102,Ios_Kazakhstan,1,0.0,Ios_Kazakhstan
834,2025-02-01,Kazakhstan,Android,393,Android_Kazakhstan,1,1.0,Android_Kazakhstan
835,2025-03-05,Belarus,Ios,361,Ios_Belarus,1,1.0,Ios_Belarus
836,2025-09-03,Belarus,Ios,179,Ios_Belarus,1,0.0,Ios_Belarus
837,2025-04-30,Russia,Ios,305,Ios_Russia,1,1.0,Ios_Russia
838,2025-02-22,Kazakhstan,Ios,372,Ios_Kazakhstan,1,2.0,Ios_Kazakhstan
839,2025-11-14,Russia,Android,107,Android_Russia,1,0.0,Android_Russia
840,2025-05-26,Russia,Android,279,Android_Russia,1,1.0,Android_Russia
841,2025-11-03,Russia,Android,118,Android_Russia,1,1.0,Android_Russia
842,2025-05-18,Belarus,Ios,287,Ios_Belarus,1,1.0,Ios_Belarus
843,2025-04-15,Russia,Android,320,Android_Russia,1,1.0,Android_Russia
844,2025-05-02,Kazakhstan,Ios,303,Ios_Kazakhstan,1,2.0,Ios_Kazakhstan
845,2025-02-26,Belarus,Ios,368,Ios_Belarus,1,1.0,Ios_Belarus
846,2025-03-21,Kazakhstan,Ios,345,Ios_Kazakhstan,1,0.0,Ios_Kazakhstan
847,2025-06-23,Belarus,Android,251,Android_Belarus,1,2.0,Android_Belarus
848,2025-11-09,Kazakhstan,Android,112,Android_Kazakhstan,1,0.0,Android_Kazakhstan
849,2025-01-12,Belarus,Android,413,Android_Belarus,1,2.0,Android_Belarus
850,2025-11-05,Belarus,Ios,116,Ios_Belarus,1,1.0,Ios_Belarus
851,2025-04-20,Russia,Ios,315,Ios_Russia,1,2.0,Ios_Russia
852,2025-03-22,Kazakhstan,Android,344,Android_Kazakhstan,1,1.0,Android_Kazakhstan
853,2025-10-11,Russia,Ios,141,Ios_Russia,1,1.0,Ios_Russia
854,2025-11-16,Kazakhstan,Ios,105,Ios_Kazakhstan,1,1.0,Ios_Kazakhstan
855,2025-08-09,Belarus,Android,204,Android_Belarus,1,1.0,Android_Belarus
856,2025-11-29,Russia,Android,92,Android_Russia,1,1.0,Android_Russia
857,2025-03-14,Belarus,Ios,352,Ios_Belarus,1,1.0,Ios_Belarus
858,2025-06-14,Kazakhstan,Ios,260,Ios_Kazakhstan,1,0.0,Ios_Kazakhstan
859,2025-09-12,Belarus,Ios,170,Ios_Belarus,1,0.0,Ios_Belarus
860,2025-04-20,Kazakhstan,Android,315,Android_Kazakhstan,1,1.0,Android_Kazakhstan
861,2025-08-18,Belarus,Android,195,Android_Belarus,1,0.0,Android_Belarus
862,2025-07-18,Kazakhstan,Android,226,Android_Kazakhstan,1,0.0,Android_Kazakhstan
863,2025-12-31,Kazakhstan,Ios,60,Ios_Kazakhstan,1,1.0,Ios_Kazakhstan
864,2025-06-06,Russia,Android,268,Android_Russia,1,1.0,Android_Russia
865,2025-08-03,Belarus,Android,210,Android_Belarus,1,1.0,Android_Belarus
866,2025-02-11,Kazakhstan,Android,383,Android_Kazakhstan,1,3.0,Android_Kazakhstan
867,2025-03-27,Russia,Android,339,Android_Russia,1,1.0,Android_Russia
868,2025-10-10,Russia,Android,142,Android_Russia,1,0.0,Android_Russia
869,2025-04-01,Belarus,Android,334,Android_Belarus,1,3.0,Android_Belarus
870,2025-11-24,Kazakhstan,Ios,97,Ios_Kazakhstan,1,1.0,Ios_Kazakhstan
871,2025-01-11,Russia,Android,414,Android_Russia,1,2.0,Android_Russia
872,2025-03-03,Belarus,Ios,363,Ios_Belarus,1,0.0,Ios_Belarus
873,2025-03-01,Belarus,Android,365,Android_Belarus,1,2.0,Android_Belarus
874,2025-10-20,Kazakhstan,Ios,132,Ios_Kazakhstan,1,0.0,Ios_Kazakhstan
875,2025-09-18,Belarus,Android,164,Android_Belarus,1,3.0,Android_Belarus
876,2025-05-31,Kazakhstan,Android,274,Android_Kazakhstan,1,1.0,Android_Kazakhstan
877,2025-08-11,Russia,Android,202,Android_Russia,1,0.0,Android_Russia
878,2025-07-22,Russia,Android,222,Android_Russia,1,1.0,Android_Russia
879,2025-08-22,Kazakhstan,Ios,191,Ios_Kazakhstan,1,2.0,Ios_Kazakhstan
880,2025-10-13,Russia,Ios,139,Ios_Russia,1,1.0,Ios_Russia
881,2025-12-23,Kazakhstan,Ios,68,Ios_Kazakhstan,1,1.0,Ios_Kazakhstan
882,2025-03-28,Belarus,Ios,338,Ios_Belarus,1,0.0,Ios_Belarus
883,2025-11-10,Russia,Ios,111,Ios_Russia,1,0.0,Ios_Russia
884,2025-04-17,Kazakhstan,Ios,318,Ios_Kazakhstan,1,0.0,Ios_Kazakhstan
885,2025-11-16,Belarus,Ios,105,Ios_Belarus,1,1.0,Ios_Belarus
886,2025-10-03,Belarus,Android,149,Android_Belarus,1,0.0,Android_Belarus
887,2025-03-26,Belarus,Android,340,Android_Belarus,1,0.0,Android_Belarus
888,2025-03-10,Belarus,Android,356,Android_Belarus,1,2.0,Android_Belarus
889,2025-08-23,Kazakhstan,Ios,190,Ios_Kazakhstan,1,1.0,Ios_Kazakhstan
890,2025-01-31,Kazakhstan,Ios,394,Ios_Kazakhstan,1,1.0,Ios_Kazakhstan
891,2025-09-21,Russia,Android,161,Android_Russia,1,4.0,Android_Russia
892,2025-04-09,Belarus,Ios,326,Ios_Belarus,1,0.0,Ios_Belarus
893,2025-08-16,Belarus,Android,197,Android_Belarus,1,0.0,Android_Belarus
894,2025-03-19,Belarus,Android,347,Android_Belarus,1,0.0,Android_Belarus
895,2025-09-22,Belarus,Android,160,Android_Belarus,1,1.0,Android_Belarus
896,2025-02-20,Russia,Ios,374,Ios_Russia,1,2.0,Ios_Russia
897,2025-11-09,Kazakhstan,Ios,112,Ios_Kazakhstan,1,1.0,Ios_Kazakhstan
898,2025-12-23,Russia,Android,68,Android_Russia,1,0.0,Android_Russia
899,2025-01-30,Belarus,Ios,395,Ios_Belarus,1,1.0,Ios_Belarus
900,2025-08-02,Belarus,Android,211,Android_Belarus,1,1.0,Android_Belarus
901,2025-11-02,Kazakhstan,Android,119,Android_Kazakhstan,1,0.0,Android_Kazakhstan
902,2025-07-28,Kazakhstan,Ios,216,Ios_Kazakhstan,1,0.0,Ios_Kazakhstan
903,2025-09-22,Kazakhstan,Ios,160,Ios_Kazakhstan,1,4.0,Ios_Kazakhstan
904,2025-11-02,Belarus,Ios,119,Ios_Belarus,1,1.0,Ios_Belarus
905,2025-10-28,Kazakhstan,Ios,124,Ios_Kazakhstan,1,1.0,Ios_Kazakhstan
906,2025-08-05,Russia,Ios,208,Ios_Russia,1,0.0,Ios_Russia
907,2025-02-09,Kazakhstan,Ios,385,Ios_Kazakhstan,1,2.0,Ios_Kazakhstan
908,2025-12-29,Kazakhstan,Android,62,Android_Kazakhstan,1,0.0,Android_Kazakhstan
909,2025-10-03,Belarus,Ios,149,Ios_Belarus,1,1.0,Ios_Belarus
910,2025-08-11,Kazakhstan,Ios,202,Ios_Kazakhstan,1,0.0,Ios_Kazakhstan
911,2025-09-15,Russia,Android,167,Android_Russia,1,1.0,Android_Russia
912,2025-09-23,Russia,Ios,159,Ios_Russia,1,2.0,Ios_Russia
913,2025-12-22,Russia,Android,69,Android_Russia,1,1.0,Android_Russia
914,2025-07-06,Kazakhstan,Android,238,Android_Kazakhstan,1,1.0,Android_Kazakhstan
915,2025-01-05,Belarus,Android,420,Android_Belarus,1,1.0,Android_Belarus
916,2025-05-24,Belarus,Android,281,Android_Belarus,1,5.0,Android_Belarus
917,2025-04-21,Belarus,Android,314,Android_Belarus,1,0.0,Android_Belarus
918,2025-07-01,Kazakhstan,Ios,243,Ios_Kazakhstan,1,1.0,Ios_Kazakhstan
919,2025-04-12,Kazakhstan,Android,323,Android_Kazakhstan,1,0.0,Android_Kazakhstan
920,2025-09-20,Belarus,Ios,162,Ios_Belarus,1,0.0,Ios_Belarus
921,2025-12-24,Russia,Ios,67,Ios_Russia,1,1.0,Ios_Russia
922,2025-02-02,Kazakhstan,Ios,392,Ios_Kazakhstan,1,1.0,Ios_Kazakhstan
923,2025-06-08,Belarus,Android,266,Android_Belarus,1,1.0,Android_Belarus
924,2025-05-04,Belarus,Ios,301,Ios_Belarus,1,1.0,Ios_Belarus
925,2025-12-11,Kazakhstan,Android,80,Android_Kazakhstan,1,1.0,Android_Kazakhstan
926,2025-09-04,Kazakhstan,Android,178,Android_Kazakhstan,1,3.0,Android_Kazakhstan
927,2025-02-07,Russia,Android,387,Android_Russia,1,2.0,Android_Russia
928,2025-01-21,Belarus,Android,404,Android_Belarus,1,1.0,Android_Belarus
929,2025-04-30,Belarus,Ios,305,Ios_Belarus,1,0.0,Ios_Belarus
930,2025-04-07,Kazakhstan,Android,328,Android_Kazakhstan,1,1.0,Android_Kazakhstan
931,2025-02-20,Kazakhstan,Android,374,Android_Kazakhstan,1,1.0,Android_Kazakhstan
932,2025-08-02,Kazakhstan,Android,211,Android_Kazakhstan,1,3.0,Android_Kazakhstan
933,2025-12-08,Belarus,Ios,83,Ios_Belarus,1,2.0,Ios_Belarus
934,2025-01-28,Kazakhstan,Ios,397,Ios_Kazakhstan,1,0.0,Ios_Kazakhstan
935,2025-07-11,Belarus,Android,233,Android_Belarus,1,1.0,Android_Belarus
936,2025-08-30,Russia,Ios,183,Ios_Russia,1,2.0,Ios_Russia
937,2025-09-06,Kazakhstan,Ios,176,Ios_Kazakhstan,1,0.0,Ios_Kazakhstan
938,2025-11-11,Russia,Ios,110,Ios_Russia,1,0.0,Ios_Russia
939,2025-11-23,Kazakhstan,Ios,98,Ios_Kazakhstan,1,1.0,Ios_Kazakhstan
940,2025-06-19,Russia,Android,255,Android_Russia,1,0.0,Android_Russia
941,2025-07-31,Kazakhstan,Android,213,Android_Kazakhstan,1,0.0,Android_Kazakhstan
942,2025-03-22,Russia,Android,344,Android_Russia,1,1.0,Android_Russia
943,2025-01-10,Kazakhstan,Android,415,Android_Kazakhstan,1,2.0,Android_Kazakhstan
944,2025-02-18,Belarus,Android,376,Android_Belarus,1,2.0,Android_Belarus
945,2025-07-16,Russia,Android,228,Android_Russia,1,2.0,Android_Russia
946,2025-02-14,Kazakhstan,Android,380,Android_Kazakhstan,1,0.0,Android_Kazakhstan
947,2025-06-26,Russia,Ios,248,Ios_Russia,1,2.0,Ios_Russia
948,2025-03-10,Belarus,Android,356,Android_Belarus,1,0.0,Android_Belarus
949,2025-09-18,Kazakhstan,Android,164,Android_Kazakhstan,1,0.0,Android_Kazakhstan
950,2025-09-26,Kazakhstan,Android,156,Android_Kazakhstan,1,3.0,Android_Kazakhstan
951,2025-12-22,Russia,Android,69,Android_Russia,1,1.0,Android_Russia
952,2025-08-18,Belarus,Ios,195,Ios_Belarus,1,0.0,Ios_Belarus
953,2025-05-18,Russia,Ios,287,Ios_Russia,1,1.0,Ios_Russia
954,2025-09-04,Belarus,Ios,178,Ios_Belarus,1,0.0,Ios_Belarus
955,2025-07-19,Belarus,Android,225,Android_Belarus,1,1.0,Android_Belarus
956,2025-03-16,Belarus,Android,350,Android_Belarus,1,2.0,Android_Belarus
957,2025-06-22,Belarus,Android,252,Android_Belarus,1,0.0,Android_Belarus
958,2025-08-20,Russia,Android,193,Android_Russia,1,2.0,Android_Russia
959,2025-03-29,Belarus,Android,337,Android_Belarus,1,3.0,Android_Belarus
960,2025-04-16,Belarus,Ios,319,Ios_Belarus,1,0.0,Ios_Belarus
961,2025-03-05,Kazakhstan,Ios,361,Ios_Kazakhstan,1,0.0,Ios_Kazakhstan
962,2025-07-16,Kazakhstan,Ios,228,Ios_Kazakhstan,1,1.0,Ios_Kazakhstan
963,2025-02-28,Russia,Ios,366,Ios_Russia,1,1.0,Ios_Russia
964,2025-06-13,Belarus,Ios,261,Ios_Belarus,1,0.0,Ios_Belarus
965,2025-09-06,Kazakhstan,Android,176,Android_Kazakhstan,1,1.0,Android_Kazakhstan
966,2025-09-28,Russia,Ios,154,Ios_Russia,1,1.0,Ios_Russia
967,2025-08-03,Belarus,Android,210,Android_Belarus,1,5.0,Android_Belarus
968,2025-02-22,Belarus,Android,372,Android_Belarus,1,1.0,Android_Belarus
969,2025-03-28,Russia,Android,338,Android_Russia,1,0.0,Android_Russia
970,2025-09-04,Russia,Android,178,Android_Russia,1,1.0,Android_Russia
971,2025-12-01,Russia,Android,90,Android_Russia,1,0.0,Android_Russia
972,2025-05-26,Kazakhstan,Ios,279,Ios_Kazakhstan,1,1.0,Ios_Kazakhstan
973,2025-10-23,Russia,Ios,129,Ios_Russia,1,0.0,Ios_Russia
974,2025-01-25,Russia,Ios,400,Ios_Russia,1,2.0,Ios_Russia
975,2025-08-28,Kazakhstan,Android,185,Android_Kazakhstan,1,1.0,Android_Kazakhstan
976,2025-02-11,Russia,Ios,383,Ios_Russia,1,2.0,Ios_Russia
977,2025-11-09,Kazakhstan,Ios,112,Ios_Kazakhstan,1,0.0,Ios_Kazakhstan
978,2025-09-11,Belarus,Android,171,Android_Belarus,1,1.0,Android_Belarus
979,2025-10-11,Belarus,Ios,141,Ios_Belarus,1,0.0,Ios_Belarus
980,2025-02-09,Russia,Android,385,Android_Russia,1,0.0,Android_Russia
981,2025-02-22,Kazakhstan,Ios,372,Ios_Kazakhstan,1,1.0,Ios_Kazakhstan
982,2025-01-03,Belarus,Android,422,Android_Belarus,1,2.0,Android_Belarus
983,2025-06-04,Kazakhstan,Ios,270,Ios_Kazakhstan,1,1.0,Ios_Kazakhstan
984,2025-01-23,Russia,Android,402,Android_Russia,1,3.0,Android_Russia
985,2025-11-24,Belarus,Ios,97,Ios_Belarus,1,2.0,Ios_Belarus
986,2025-01-02,Russia,Ios,423,Ios_Russia,1,3.0,Ios_Russia
